wilayah,tahun,periode,id_periode,nilai,nasional,target,target_makro_rpjmn ,target_rkpd,target_kewilayahan_rkp,versi,satuan,sumber,id_indikator,nama_indikator,,,,
1372,2022,08,202208,1501,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
1373,2022,08,202208,1698,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
1374,2022,08,202208,1268,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
1375,2022,08,202208,3295,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
1376,2022,08,202208,3812,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
1377,2022,08,202208,2376,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
1471,2022,08,202208,36513,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
1473,2022,08,202208,7997,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
1571,2022,08,202208,27158,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
1572,2022,08,202208,1079,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
1671,2022,08,202208,69930,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
1672,2022,08,202208,5409,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
1673,2022,08,202208,2833,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
1674,2022,08,202208,7177,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
1771,2022,08,202208,11839,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
1871,2022,08,202208,44872,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
1872,2022,08,202208,4025,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
1971,2022,08,202208,6479,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
2171,2022,08,202208,81121,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
2172,2022,08,202208,5829,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3171,2022,08,202208,64159,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3172,2022,08,202208,116410,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3173,2022,08,202208,27185,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3174,2022,08,202208,94205,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3175,2022,08,202208,74282,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3271,2022,08,202208,59971,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3272,2022,08,202208,14096,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3273,2022,08,202208,137098,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3274,2022,08,202208,13779,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3275,2022,08,202208,140322,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3276,2022,08,202208,98426,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3277,2022,08,202208,34536,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3278,2022,08,202208,22964,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3279,2022,08,202208,5243,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3371,2022,08,202208,4487,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3372,2022,08,202208,16849,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3373,2022,08,202208,6409,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3374,2022,08,202208,81736,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3375,2022,08,202208,8470,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3376,2022,08,202208,8934,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3471,2022,08,202208,19228,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3571,2022,08,202208,7180,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3572,2022,08,202208,4192,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3573,2022,08,202208,34678,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3574,2022,08,202208,5908,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3575,2022,08,202208,6623,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3576,2022,08,202208,3657,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3577,2022,08,202208,6188,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3578,2022,08,202208,125276,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3579,2022,08,202208,10175,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3671,2022,08,202208,85324,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3672,2022,08,202208,18663,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3673,2022,08,202208,27760,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
3674,2022,08,202208,53832,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
5171,2022,08,202208,29429,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
5271,2022,08,202208,15415,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
5272,2022,08,202208,3652,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
5371,2022,08,202208,19195,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
6171,2022,08,202208,33452,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
6172,2022,08,202208,10369,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
6271,2022,08,202208,8354,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
6371,2022,08,202208,23987,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
6372,2022,08,202208,7197,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
6471,2022,08,202208,22749,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
6472,2022,08,202208,28750,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
6473,2022,08,202208,7742,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
6571,2022,08,202208,7699,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
7171,2022,08,202208,21303,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
7172,2022,08,202208,9020,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
7173,2022,08,202208,4531,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
7174,2022,08,202208,4469,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
7271,2022,08,202208,12482,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
7371,2022,08,202208,86267,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
7372,2022,08,202208,4025,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
7373,2022,08,202208,7541,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
7471,2022,08,202208,10711,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
7472,2022,08,202208,4238,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
7571,2022,08,202208,3937,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
8171,2022,08,202208,27531,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
8172,2022,08,202208,2993,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
8271,2022,08,202208,6451,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
8272,2022,08,202208,1425,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
9171,2022,08,202208,13443,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
9471,2022,08,202208,14432,8425931,,,,,2023-07-03,Orang,Badan Pusat Statistik,4,ind1_pengangguran,,,,
1000,2022,03,202203,0.384,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1101,2022,03,202203,0.279,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1102,2022,03,202203,0.296,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1103,2022,03,202203,0.257,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1104,2022,03,202203,0.274,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1105,2022,03,202203,0.283,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1106,2022,03,202203,0.270,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1107,2022,03,202203,0.265,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1108,2022,03,202203,0.293,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1109,2022,03,202203,0.223,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1110,2022,03,202203,0.275,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1111,2022,03,202203,0.275,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1112,2022,03,202203,0.240,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1113,2022,03,202203,0.254,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1114,2022,03,202203,0.304,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1115,2022,03,202203,0.236,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1116,2022,03,202203,0.299,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1117,2022,03,202203,0.257,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1118,2022,03,202203,0.231,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1201,2022,03,202203,0.275,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1202,2022,03,202203,0.244,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1203,2022,03,202203,0.209,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1204,2022,03,202203,0.233,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1205,2022,03,202203,0.242,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1206,2022,03,202203,0.305,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1207,2022,03,202203,0.278,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1208,2022,03,202203,0.255,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1209,2022,03,202203,0.262,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1210,2022,03,202203,0.221,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1211,2022,03,202203,0.236,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1212,2022,03,202203,0.270,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1213,2022,03,202203,0.260,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1214,2022,03,202203,0.223,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1215,2022,03,202203,0.258,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1216,2022,03,202203,0.274,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1217,2022,03,202203,0.298,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1218,2022,03,202203,0.240,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1219,2022,03,202203,0.243,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1220,2022,03,202203,0.245,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1221,2022,03,202203,0.227,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1222,2022,03,202203,0.247,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1223,2022,03,202203,0.276,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1224,2022,03,202203,0.239,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1225,2022,03,202203,0.210,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1301,2022,03,202203,0.233,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1302,2022,03,202203,0.246,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1303,2022,03,202203,0.243,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1304,2022,03,202203,0.243,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1305,2022,03,202203,0.251,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1306,2022,03,202203,0.245,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1307,2022,03,202203,0.298,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1308,2022,03,202203,0.208,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1309,2022,03,202203,0.230,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1310,2022,03,202203,0.253,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1311,2022,03,202203,0.287,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1312,2022,03,202203,0.277,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1401,2022,03,202203,0.281,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1402,2022,03,202203,0.268,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1403,2022,03,202203,0.296,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1404,2022,03,202203,0.282,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1405,2022,03,202203,0.290,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1406,2022,03,202203,0.311,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1407,2022,03,202203,0.268,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1408,2022,03,202203,0.265,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1409,2022,03,202203,0.285,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1410,2022,03,202203,0.266,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1501,2022,03,202203,0.283,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1502,2022,03,202203,0.345,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1503,2022,03,202203,0.300,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1504,2022,03,202203,0.291,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1505,2022,03,202203,0.265,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1506,2022,03,202203,0.265,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1507,2022,03,202203,0.262,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1508,2022,03,202203,0.300,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1509,2022,03,202203,0.317,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1601,2022,03,202203,0.347,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1602,2022,03,202203,0.293,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1603,2022,03,202203,0.320,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1604,2022,03,202203,0.335,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1605,2022,03,202203,0.328,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1606,2022,03,202203,0.339,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1607,2022,03,202203,0.283,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1608,2022,03,202203,0.285,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1609,2022,03,202203,0.327,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1610,2022,03,202203,0.285,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1611,2022,03,202203,0.333,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1612,2022,03,202203,0.318,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1613,2022,03,202203,0.287,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1701,2022,03,202203,0.296,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1702,2022,03,202203,0.297,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1703,2022,03,202203,0.284,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1704,2022,03,202203,0.283,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1705,2022,03,202203,0.287,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1706,2022,03,202203,0.263,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1707,2022,03,202203,0.268,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1708,2022,03,202203,0.295,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1709,2022,03,202203,0.243,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1801,2022,03,202203,0.284,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1802,2022,03,202203,0.261,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1803,2022,03,202203,0.260,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1804,2022,03,202203,0.283,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1805,2022,03,202203,0.299,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1806,2022,03,202203,0.284,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1807,2022,03,202203,0.283,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1808,2022,03,202203,0.287,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1809,2022,03,202203,0.251,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1810,2022,03,202203,0.272,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1811,2022,03,202203,0.280,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1812,2022,03,202203,0.261,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1813,2022,03,202203,0.290,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1901,2022,03,202203,0.219,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1902,2022,03,202203,0.237,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1903,2022,03,202203,0.211,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1904,2022,03,202203,0.195,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1905,2022,03,202203,0.208,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
1906,2022,03,202203,0.250,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
2101,2022,03,202203,0.288,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
2102,2022,03,202203,0.288,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
2103,2022,03,202203,0.291,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
2104,2022,03,202203,0.277,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
2105,2022,03,202203,0.313,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3101,2022,03,202203,0.211,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3201,2022,03,202203,0.400,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3202,2022,03,202203,0.309,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3203,2022,03,202203,0.313,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3204,2022,03,202203,0.370,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3205,2022,03,202203,0.302,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3206,2022,03,202203,0.378,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3207,2022,03,202203,0.337,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3208,2022,03,202203,0.345,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3209,2022,03,202203,0.355,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3210,2022,03,202203,0.366,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3211,2022,03,202203,0.394,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3212,2022,03,202203,0.300,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3213,2022,03,202203,0.360,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3214,2022,03,202203,0.367,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3215,2022,03,202203,0.353,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3216,2022,03,202203,0.373,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3217,2022,03,202203,0.368,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3218,2022,03,202203,0.294,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3301,2022,03,202203,0.356,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3302,2022,03,202203,0.353,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3303,2022,03,202203,0.344,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3304,2022,03,202203,0.365,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3305,2022,03,202203,0.354,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3306,2022,03,202203,0.353,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3307,2022,03,202203,0.363,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
3308,2022,03,202203,0.362,0.384,,,,,2023-07-03,,Badan Pusat Statistik,7,ind1_ginirasio,,,,
